Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,CVS,CVS,CVS,CVS,CVS,,,
2021-02-24,2021,2,24,Wednesday,08,2021-08,58.83,59.38,58.41,59.26,5826100,0.01091355787726389,60.666428571428575,61.33166666666667
2021-02-25,2021,2,25,Thursday,08,2021-08,58.91,59.47,58.22,58.36,5243400,-0.015198927249659766,60.44571428571428,61.25135135135135
2021-02-26,2021,2,26,Friday,08,2021-08,58.31,58.36,57.26,57.35,10227500,-0.017308515538640656,60.20214285714285,61.14868421052632
2021-03-01,2021,3,1,Monday,09,2021-09,57.59,58.56,57.46,58.32,5656500,0.016879295004624373,59.980000000000004,61.076153846153844
2021-03-02,2021,3,2,Tuesday,09,2021-09,58.49,58.62,57.97,58.03,5251800,-0.0049073416371528955,59.70642857142857,61.0
2021-03-03,2021,3,3,Wednesday,09,2021-09,58.06,58.51,57.48,58.11,6192100,0.001305506885727059,59.417857142857144,60.92951219512195
2021-03-04,2021,3,4,Thursday,09,2021-09,58.05,58.96,57.59,58.22,7396700,0.00202805320416255,59.151428571428575,60.864999999999995
2021-03-05,2021,3,5,Friday,09,2021-09,58.42,59.72,58.22,59.45,8295600,0.021107191306901196,58.93571428571429,60.832093023255815
2021-03-08,2021,3,8,Monday,10,2021-10,60.01,61.06,59.58,60.38,9007400,0.015574257391437696,59.00785714285714,60.82181818181818
2021-03-09,2021,3,9,Tuesday,10,2021-10,60.9,61.49,59.92,59.96,8697300,-0.006970628050858019,58.919285714285714,60.80266666666667
2021-03-10,2021,3,10,Wednesday,10,2021-10,60.36,61.52,59.87,61.2,7402200,0.020637179625109026,58.99071428571428,60.81130434782609
2021-03-11,2021,3,11,Thursday,10,2021-10,61.41,61.81,60.88,60.9,5536100,-0.004814249545323279,59.10642857142857,60.8131914893617
2021-03-12,2021,3,12,Friday,10,2021-10,61.19,62.33,61.03,62.22,6286700,0.021700054312773,59.31285714285714,60.8425
2021-03-15,2021,3,15,Monday,11,2021-11,62.2,63.31,61.94,63.11,7139500,0.014204870624963117,59.63357142857142,60.888775510204084
2021-03-16,2021,3,16,Tuesday,11,2021-11,63.13,63.34,62.42,63.19,5756300,0.0013336695867600667,59.91428571428571,60.934799999999996
2021-03-17,2021,3,17,Wednesday,11,2021-11,62.07,62.62,61.35,62.3,7926700,-0.014120012621685496,60.19571428571429,61.0104
2021-03-18,2021,3,18,Thursday,11,2021-11,62.3,63.38,62.13,62.69,6860600,0.006350466568952218,60.57714285714286,61.0858
2021-03-19,2021,3,19,Friday,11,2021-11,62.71,62.84,61.59,61.6,10427000,-0.017454447083264935,60.81142857142857,61.1044
2021-03-22,2021,3,22,Monday,12,2021-12,61.38,61.93,60.9,61.84,6819600,0.0039630076351448995,61.083571428571425,61.1038
2021-03-23,2021,3,23,Tuesday,12,2021-12,61.54,61.82,60.44,60.52,7192300,-0.021369615405397613,61.25571428571429,61.062200000000004
2021-03-24,2021,3,24,Wednesday,12,2021-12,60.71,62.54,60.35,61.63,7555500,0.018219752650350474,61.49928571428571,61.022600000000004
2021-03-25,2021,3,25,Thursday,12,2021-12,61.66,62.5,60.85,62.35,5506800,0.011747227092836043,61.70642857142858,60.9942
2021-03-26,2021,3,26,Friday,12,2021-12,62.59,63.97,62.39,63.94,9051200,0.02551644503321282,61.96071428571429,61.02
2021-03-29,2021,3,29,Monday,13,2021-13,63.72,64.71,63.56,64.23,6135800,0.004475963175680997,62.26571428571429,61.0496
2021-03-30,2021,3,30,Tuesday,13,2021-13,64.12,64.66,63.75,64.04,5733000,-0.002883249994832693,62.46857142857142,61.055
2021-03-31,2021,3,31,Wednesday,13,2021-13,63.94,64.12,63.3,63.33,6320500,-0.01117261531621494,62.64214285714286,61.0606
2021-04-01,2021,4,1,Thursday,13,2021-13,63.33,63.38,62.21,62.54,6965300,-0.012362017261463909,62.665,61.053000000000004
2021-04-05,2021,4,5,Monday,14,2021-14,62.43,63.47,62.4,63.17,6063800,0.009959603496894953,62.66928571428572,61.0692
2021-04-06,2021,4,6,Tuesday,14,2021-14,63.28,63.28,62.61,62.81,6746500,-0.0055967558938385675,62.64214285714286,61.077600000000004
2021-04-07,2021,4,7,Wednesday,14,2021-14,63.02,63.06,62.41,62.7,5137400,-0.001742455155814282,62.67071428571429,61.099
2021-04-08,2021,4,8,Thursday,14,2021-14,62.54,62.59,61.96,62.11,5180100,-0.009397002741836857,62.62928571428572,61.0916
2021-04-09,2021,4,9,Friday,14,2021-14,62.29,62.46,61.95,62.35,4662700,0.0037943962105537743,62.68285714285714,61.1194
2021-04-12,2021,4,12,Monday,15,2021-15,62.57,63.07,62.5,62.68,4233400,0.005265508922003503,62.74285714285715,61.150600000000004
2021-04-13,2021,4,13,Tuesday,15,2021-15,62.34,62.58,61.7,62.31,3934100,-0.005909726283510719,62.87071428571428,61.1906
2021-04-14,2021,4,14,Wednesday,15,2021-15,62.29,63.28,62.27,63.2,3968700,0.014320558662439753,62.98285714285714,61.251599999999996
2021-04-15,2021,4,15,Thursday,15,2021-15,63.35,63.97,62.83,63.79,5037700,0.009323642382047304,63.08571428571429,61.3182
2021-04-16,2021,4,16,Friday,15,2021-15,64.1,64.14,63.6,63.87,8513900,0.0013195339524487704,63.080714285714286,61.3626
2021-04-19,2021,4,19,Monday,16,2021-16,64.13,64.58,63.48,63.76,6666900,-0.0017129842919304528,63.04714285714285,61.4088
2021-04-20,2021,4,20,Tuesday,16,2021-16,63.75,64.14,63.42,63.9,7660800,0.0021116713199174075,63.037142857142854,61.471599999999995
2021-04-21,2021,4,21,Wednesday,16,2021-16,64.16,65.19,64.1,64.56,6222800,0.010407275773913094,63.125,61.5342
2021-04-22,2021,4,22,Thursday,16,2021-16,64.66,64.77,63.75,64.55,5641900,-0.0002622184460454591,63.26857142857143,61.588
2021-04-23,2021,4,23,Friday,16,2021-16,64.33,64.75,63.78,64.44,4196800,-0.0017065808561532725,63.35928571428571,61.633799999999994
2021-04-26,2021,4,26,Monday,17,2021-17,64.56,64.65,64.05,64.18,5617600,-0.003944586113280857,63.457142857142856,61.6784
2021-04-27,2021,4,27,Tuesday,17,2021-17,63.95,64.14,63.52,63.64,3766500,-0.008449393624059942,63.52428571428571,61.701800000000006
2021-04-28,2021,4,28,Wednesday,17,2021-17,63.89,64.33,63.73,63.89,3581200,0.003861661374562786,63.651428571428575,61.792199999999994
2021-04-29,2021,4,29,Thursday,17,2021-17,64.22,64.81,64.11,64.71,5086300,0.01286458540769253,63.82,61.8624
2021-04-30,2021,4,30,Friday,17,2021-17,64.77,65.35,64.59,64.73,6153400,0.0003926288589048976,63.96642857142857,61.953
